NUMBER; DRIVER_NUMBER; LAP_NUMBER; LAP_TIME; LAP_IMPROVEMENT; CROSSING_FINISH_LINE_IN_PIT; S1; S1_IMPROVEMENT; S2; S2_IMPROVEMENT; S3; S3_IMPROVEMENT; KPH; ELAPSED; HOUR;S1_LARGE;S2_LARGE;S3_LARGE;TOP_SPEED;DRIVER_NAME;PIT_TIME;CLASS;GROUP;TEAM;MANUFACTURER;FLAG_AT_FL;S1_SECONDS;S2_SECONDS;S3_SECONDS
10;3;119;01:35.2;0;;27.768;0;39.175;0;28.238;0;176.1;02:50.1;02:50.9;00:27.8;00:39.2;00:28.2;288;Pietro FITTIPALDI;;LMP2;;Vector Sport;Oreca;GF;27.768;39.175;28.238
10;3;120;01:35.4;0;;27.396;0;39.353;0;28.625;0;175.8;04:25.5;04:26.3;00:27.4;00:39.4;00:28.6;288.8;Pietro FITTIPALDI;;LMP2;;Vector Sport;Oreca;GF;27.396;39.353;28.625
10;3;121;01:34.5;0;;27.821;0;38.346;0;28.355;0;177.4;06:00.0;06:00.8;00:27.8;00:38.3;00:28.4;288;Pietro FITTIPALDI;;LMP2;;Vector Sport;Oreca;GF;27.821;38.346;28.355
10;3;122;01:33.1;0;;27.275;0;37.769;0;28.033;0;180.1;07:33.1;07:33.9;00:27.3;00:37.8;00:28.0;287.2;Pietro FITTIPALDI;;LMP2;;Vector Sport;Oreca;GF;27.275;37.769;28.033
10;3;123;01:34.1;0;;27.248;0;37.75;0;29.1;0;178.2;09:07.2;09:08.0;00:27.2;00:37.7;00:29.1;288.8;Pietro FITTIPALDI;;LMP2;;Vector Sport;Oreca;GF;27.248;37.75;29.1
10;3;124;01:33.6;0;;27.239;0;37.884;0;28.492;0;179.1;10:40.8;10:41.6;00:27.2;00:37.9;00:28.5;287.2;Pietro FITTIPALDI;;LMP2;;Vector Sport;Oreca;GF;27.239;37.884;28.492
10;3;125;01:33.4;0;;27.26;0;38.033;0;28.104;0;179.5;12:14.2;12:15.0;00:27.3;00:38.0;00:28.1;288.8;Pietro FITTIPALDI;;LMP2;;Vector Sport;Oreca;GF;27.26;38.033;28.104
10;3;126;01:34.3;0;;27.395;0;38.669;0;28.214;0;177.8;13:48.5;13:49.3;00:27.4;00:38.7;00:28.2;288;Pietro FITTIPALDI;;LMP2;;Vector Sport;Oreca;GF;27.395;38.669;28.214
10;3;127;01:35.1;0;;27.585;0;38.211;0;29.333;0;176.2;15:23.6;15:24.4;00:27.6;00:38.2;00:29.3;288.8;Pietro FITTIPALDI;;LMP2;;Vector Sport;Oreca;GF;27.585;38.211;29.333
10;3;128;01:35.0;0;;27.687;0;38.655;0;28.657;0;176.5;16:58.6;16:59.4;00:27.7;00:38.7;00:28.7;287.2;Pietro FITTIPALDI;;LMP2;;Vector Sport;Oreca;GF;27.687;38.655;28.657
10;3;129;01:34.7;0;;27.912;0;38.154;0;28.606;0;177.1;18:33.3;18:34.1;00:27.9;00:38.2;00:28.6;288;Pietro FITTIPALDI;;LMP2;;Vector Sport;Oreca;GF;27.912;38.154;28.606
10;3;130;01:33.7;0;;27.237;0;38.251;0;28.256;0;178.8;20:07.0;20:07.8;00:27.2;00:38.3;00:28.3;288;Pietro FITTIPALDI;;LMP2;;Vector Sport;Oreca;GF;27.237;38.251;28.256
10;3;131;01:33.2;0;;27.143;1;37.841;0;28.257;0;179.8;21:40.3;21:41.1;00:27.1;00:37.8;00:28.3;288.8;Pietro FITTIPALDI;;LMP2;;Vector Sport;Oreca;GF;27.143;37.841;28.257
10;3;132;01:33.1;0;;27.226;0;37.74;0;28.118;0;180.1;23:13.3;23:14.1;00:27.2;00:37.7;00:28.1;288;Pietro FITTIPALDI;;LMP2;;Vector Sport;Oreca;GF;27.226;37.74;28.118
10;3;133;01:34.2;0;;27.379;0;38.647;0;28.156;0;178;24:47.5;24:48.3;00:27.4;00:38.6;00:28.2;289.5;Pietro FITTIPALDI;;LMP2;;Vector Sport;Oreca;GF;27.379;38.647;28.156
10;3;134;01:34.5;0;;27.393;0;38.446;0;28.698;0;177.3;26:22.1;26:22.9;00:27.4;00:38.4;00:28.7;288.8;Pietro FITTIPALDI;;LMP2;;Vector Sport;Oreca;GF;27.393;38.446;28.698
10;3;135;01:37.7;0;;28.553;0;39.542;0;29.585;0;171.6;27:59.7;28:00.5;00:28.6;00:39.5;00:29.6;290.3;Pietro FITTIPALDI;;LMP2;;Vector Sport;Oreca;FF;28.553;39.542;29.585
11;1;1;02:19.1;0;;43.933;0;55.439;0;39.703;0;117;02:19.1;02:19.9;00:43.9;00:55.4;00:39.7;;Matthew Richard BELL;;LMP3;;Eurointernational;Ligier;SF;43.933;55.439;39.703
11;1;2;04:11.4;0;;01:16.7;0;01:22.8;0;01:31.9;0;66.7;06:30.5;06:31.3;01:16.7;01:22.8;01:31.9;;Matthew Richard BELL;;LMP3;;Eurointernational;Ligier;RF;76.666;82.829;91.943
11;1;3;26:51.9;0;;24:59.7;0;01:05.2;0;46.997;0;10.4;33:22.4;33:23.2;24:59.7;01:05.2;00:47.0;167.4;Matthew Richard BELL;;LMP3;;Eurointernational;Ligier;SF;1499.739;65.189;46.997
11;1;4;02:18.6;0;;46.976;0;50.563;0;41.094;0;120.9;35:41.1;35:41.9;00:47.0;00:50.6;00:41.1;;Matthew Richard BELL;;LMP3;;Eurointernational;Ligier;GF;46.976;50.563;41.094
11;1;5;01:42.6;0;;30.957;0;41.527;0;30.111;0;163.4;37:23.7;37:24.5;00:31.0;00:41.5;00:30.1;261.5;Matthew Richard BELL;;LMP3;;Eurointernational;Ligier;GF;30.957;41.527;30.111
11;1;6;01:41.3;0;;30.077;0;41.065;0;30.194;0;165.4;39:05.0;39:05.8;00:30.1;00:41.1;00:30.2;261.5;Matthew Richard BELL;;LMP3;;Eurointernational;Ligier;GF;30.077;41.065;30.194
11;1;7;01:40.6;0;;29.875;0;40.822;0;29.873;0;166.7;40:45.6;40:46.4;00:29.9;00:40.8;00:29.9;260.9;Matthew Richard BELL;;LMP3;;Eurointernational;Ligier;GF;29.875;40.822;29.873
11;1;8;01:40.2;0;;29.775;0;40.611;0;29.816;1;167.3;42:25.8;42:26.6;00:29.8;00:40.6;00:29.8;261.5;Matthew Richard BELL;;LMP3;;Eurointernational;Ligier;GF;29.775;40.611;29.816
11;1;9;01:40.2;0;;29.873;0;40.526;0;29.817;0;167.3;44:06.0;44:06.8;00:29.9;00:40.5;00:29.8;260.9;Matthew Richard BELL;;LMP3;;Eurointernational;Ligier;GF;29.873;40.526;29.817
11;1;10;01:40.0;0;;29.724;1;40.408;1;29.898;0;167.6;45:46.0;45:46.8;00:29.7;00:40.4;00:29.9;261.5;Matthew Richard BELL;;LMP3;;Eurointernational;Ligier;GF;29.724;40.408;29.898
11;1;11;01:40.5;0;;29.791;0;40.687;0;30.03;0;166.8;47:26.5;47:27.3;00:29.8;00:40.7;00:30.0;260.9;Matthew Richard BELL;;LMP3;;Eurointernational;Ligier;GF;29.791;40.687;30.03
11;1;12;01:40.4;0;;29.741;0;40.697;0;29.973;0;167;49:06.9;49:07.7;00:29.7;00:40.7;00:30.0;260.9;Matthew Richard BELL;;LMP3;;Eurointernational;Ligier;GF;29.741;40.697;29.973
11;1;13;01:40.5;0;;29.91;0;40.547;0;30.01;0;166.9;50:47.4;50:48.2;00:29.9;00:40.5;00:30.0;261.5;Matthew Richard BELL;;LMP3;;Eurointernational;Ligier;GF;29.91;40.547;30.01
11;1;14;01:42.3;0;;30.177;0;40.799;0;31.294;0;163.9;52:29.7;52:30.5;00:30.2;00:40.8;00:31.3;260.9;Matthew Richard BELL;;LMP3;;Eurointernational;Ligier;GF;30.177;40.799;31.294
11;1;15;01:42.4;0;;30.461;0;41.589;0;30.389;0;163.7;54:12.1;54:12.9;00:30.5;00:41.6;00:30.4;259.6;Matthew Richard BELL;;LMP3;;Eurointernational;Ligier;GF;30.461;41.589;30.389
11;1;16;01:43.6;0;;30.611;0;41.825;0;31.127;0;161.9;55:55.7;55:56.5;00:30.6;00:41.8;00:31.1;260.2;Matthew Richard BELL;;LMP3;;Eurointernational;Ligier;GF;30.611;41.825;31.127
11;1;17;01:42.3;0;;30.514;0;41.223;0;30.549;0;163.9;57:38.0;57:38.8;00:30.5;00:41.2;00:30.5;259.6;Matthew Richard BELL;;LMP3;;Eurointernational;Ligier;GF;30.514;41.223;30.549
11;1;18;01:44.5;0;;30.706;0;41.696;0;32.147;0;160.4;59:22.5;59:23.3;00:30.7;00:41.7;00:32.1;263.4;Matthew Richard BELL;;LMP3;;Eurointernational;Ligier;GF;30.706;41.696;32.147
11;1;19;01:43.5;0;;31.065;0;41.952;0;30.463;0;162;01:06.0;01:06.8;00:31.1;00:42.0;00:30.5;262.1;Matthew Richard BELL;;LMP3;;Eurointernational;Ligier;GF;31.065;41.952;30.463
11;1;20;01:43.7;0;;30.663;0;42.402;0;30.608;0;161.7;02:49.7;02:50.5;00:30.7;00:42.4;00:30.6;261.5;Matthew Richard BELL;;LMP3;;Eurointernational;Ligier;GF;30.663;42.402;30.608
11;1;21;01:43.2;0;;31.083;0;41.553;0;30.557;0;162.5;04:32.9;04:33.7;00:31.1;00:41.6;00:30.6;262.1;Matthew Richard BELL;;LMP3;;Eurointernational;Ligier;GF;31.083;41.553;30.557
11;1;22;01:44.2;0;;31.331;0;41.648;0;31.252;0;160.8;06:17.1;06:17.9;00:31.3;00:41.6;00:31.3;266;Matthew Richard BELL;;LMP3;;Eurointernational;Ligier;GF;31.331;41.648;31.252
11;1;23;01:45.1;0;;30.978;0;42.014;0;32.083;0;159.6;08:02.2;08:03.0;00:31.0;00:42.0;00:32.1;264.1;Matthew Richard BELL;;LMP3;;Eurointernational;Ligier;GF;30.978;42.014;32.083
11;1;24;01:43.1;0;;30.986;0;41.636;0;30.47;0;162.6;09:45.3;09:46.1;00:31.0;00:41.6;00:30.5;259.6;Matthew Richard BELL;;LMP3;;Eurointernational;Ligier;GF;30.986;41.636;30.47
11;1;25;01:43.9;0;;30.877;0;42.345;0;30.692;0;161.3;11:29.2;11:30.0;00:30.9;00:42.3;00:30.7;262.8;Matthew Richard BELL;;LMP3;;Eurointernational;Ligier;GF;30.877;42.345;30.692
11;1;26;01:42.2;0;;30.666;0;41.192;0;30.363;0;164;13:11.4;13:12.2;00:30.7;00:41.2;00:30.4;260.2;Matthew Richard BELL;;LMP3;;Eurointernational;Ligier;GF;30.666;41.192;30.363
11;1;27;01:42.2;0;;30.517;0;41.264;0;30.427;0;164;14:53.6;14:54.4;00:30.5;00:41.3;00:30.4;261.5;Matthew Richard BELL;;LMP3;;Eurointernational;Ligier;GF;30.517;41.264;30.427
11;1;28;01:43.2;0;;30.416;0;42.167;0;30.61;0;162.5;16:36.8;16:37.6;00:30.4;00:42.2;00:30.6;262.8;Matthew Richard BELL;;LMP3;;Eurointernational;Ligier;GF;30.416;42.167;30.61
11;1;29;01:43.9;0;;30.841;0;41.561;0;31.468;0;161.4;18:20.7;18:21.5;00:30.8;00:41.6;00:31.5;262.1;Matthew Richard BELL;;LMP3;;Eurointernational;Ligier;GF;30.841;41.561;31.468
11;1;30;01:42.4;0;;30.583;0;41.292;0;30.559;0;163.7;20:03.1;20:03.9;00:30.6;00:41.3;00:30.6;259.6;Matthew Richard BELL;;LMP3;;Eurointernational;Ligier;GF;30.583;41.292;30.559
11;1;31;01:43.2;0;;30.403;0;41.494;0;31.33;0;162.4;21:46.3;21:47.1;00:30.4;00:41.5;00:31.3;260.9;Matthew Richard BELL;;LMP3;;Eurointernational;Ligier;GF;30.403;41.494;31.33
11;1;32;01:44.2;0;;31.419;0;42.223;0;30.563;0;160.9;23:30.5;23:31.3;00:31.4;00:42.2;00:30.6;260.9;Matthew Richard BELL;;LMP3;;Eurointernational;Ligier;GF;31.419;42.223;30.563
11;1;33;01:44.0;0;;31.1;0;42.161;0;30.727;0;161.2;25:14.5;25:15.3;00:31.1;00:42.2;00:30.7;263.4;Matthew Richard BELL;;LMP3;;Eurointernational;Ligier;GF;31.1;42.161;30.727
11;1;34;01:42.8;0;;30.684;0;41.613;0;30.52;0;163.1;26:57.3;26:58.1;00:30.7;00:41.6;00:30.5;260.9;Matthew Richard BELL;;LMP3;;Eurointernational;Ligier;GF;30.684;41.613;30.52
11;1;35;01:42.3;0;;30.367;0;41.253;0;30.712;0;163.8;28:39.7;28:40.5;00:30.4;00:41.3;00:30.7;263.4;Matthew Richard BELL;;LMP3;;Eurointernational;Ligier;GF;30.367;41.253;30.712
11;1;36;01:43.1;0;;30.752;0;41.476;0;30.827;0;162.7;30:22.7;30:23.5;00:30.8;00:41.5;00:30.8;260.9;Matthew Richard BELL;;LMP3;;Eurointernational;Ligier;GF;30.752;41.476;30.827
11;1;37;01:50.8;0;B;31.27;0;42.035;0;37.452;0;151.4;32:13.5;32:14.3;00:31.3;00:42.0;00:37.5;264.1;Matthew Richard BELL;;LMP3;;Eurointernational;Ligier;GF;31.27;42.035;37.452
11;1;38;04:12.0;0;;01:56.3;0;01:19.2;0;56.496;0;66.5;36:25.5;36:26.3;01:56.3;01:19.2;00:56.5;177.3;Matthew Richard BELL;01:21.4;LMP3;;Eurointernational;Ligier;GF;116.345;79.209;56.496
11;1;39;03:28.6;0;;01:12.8;0;01:19.3;0;56.399;0;80.4;39:54.1;39:54.9;01:12.8;01:19.3;00:56.4;;Matthew Richard BELL;;LMP3;;Eurointernational;Ligier;GF;72.847;79.306;56.399
11;1;40;02:52.5;0;;01:12.9;0;53.826;0;45.74;0;97.2;42:46.5;42:47.3;01:12.9;00:53.8;00:45.7;;Matthew Richard BELL;;LMP3;;Eurointernational;Ligier;SF;72.89;53.826;45.74
11;1;41;03:07.1;0;;01:08.6;0;01:22.9;0;35.579;0;89.6;45:53.6;45:54.4;01:08.6;01:22.9;00:35.6;;Matthew Richard BELL;;LMP3;;Eurointernational;Ligier;SF;68.633;82.877;35.579
11;1;42;01:49.4;0;;33.369;0;43.299;0;32.689;0;153.3;47:43.0;47:43.8;00:33.4;00:43.3;00:32.7;227.4;Matthew Richard BELL;;LMP3;;Eurointernational;Ligier;SF;33.369;43.299;32.689
11;1;43;02:14.1;0;;32.053;0;01:00.8;0;41.28;0;125;49:57.1;49:57.9;00:32.1;01:00.8;00:41.3;248.8;Matthew Richard BELL;;LMP3;;Eurointernational;Ligier;SF;32.053;60.809;41.28
11;1;44;02:06.3;0;;41.117;0;47.489;0;37.734;0;132.7;52:03.5;52:04.3;00:41.1;00:47.5;00:37.7;153.4;Matthew Richard BELL;;LMP3;;Eurointernational;Ligier;GF;41.117;47.489;37.734
11;1;45;01:45.2;0;;31.488;0;42.489;0;31.186;0;159.4;53:48.6;53:49.4;00:31.5;00:42.5;00:31.2;256.5;Matthew Richard BELL;;LMP3;;Eurointernational;Ligier;GF;31.488;42.489;31.186
11;1;46;01:44.7;0;;31.593;0;42.829;0;30.313;0;160.1;55:33.4;55:34.2;00:31.6;00:42.8;00:30.3;252.9;Matthew Richard BELL;;LMP3;;Eurointernational;Ligier;GF;31.593;42.829;30.313
11;1;47;01:42.3;0;;30.01;0;41.87;0;30.416;0;163.9;57:15.7;57:16.5;00:30.0;00:41.9;00:30.4;260.2;Matthew Richard BELL;;LMP3;;Eurointernational;Ligier;GF;30.01;41.87;30.416
11;1;48;01:44.4;0;;30.26;0;42.31;0;31.871;0;160.5;59:00.1;59:00.9;00:30.3;00:42.3;00:31.9;260.9;Matthew Richard BELL;;LMP3;;Eurointernational;Ligier;GF;30.26;42.31;31.871
11;1;49;01:43.4;0;;30.4;0;41.535;0;31.451;0;162.2;00:43.5;00:44.3;00:30.4;00:41.5;00:31.5;257.8;Matthew Richard BELL;;LMP3;;Eurointernational;Ligier;GF;30.4;41.535;31.451
11;1;50;01:42.0;0;;30.147;0;40.978;0;30.831;0;164.4;02:25.4;02:26.2;00:30.1;00:41.0;00:30.8;258.4;Matthew Richard BELL;;LMP3;;Eurointernational;Ligier;GF;30.147;40.978;30.831
11;1;51;01:50.1;0;;30.021;0;40.809;0;39.265;0;152.3;04:15.5;04:16.3;00:30.0;00:40.8;00:39.3;259;Matthew Richard BELL;;LMP3;;Eurointernational;Ligier;FCY;30.021;40.809;39.265
11;1;52;02:54.1;0;;01:12.6;0;01:10.7;0;30.835;0;96.3;07:09.7;07:10.5;01:12.6;01:10.7;00:30.8;;Matthew Richard BELL;;LMP3;;Eurointernational;Ligier;GF;72.602;70.7;30.835
11;1;53;01:42.9;0;;30.594;0;41.315;0;30.952;0;163;08:52.5;08:53.3;00:30.6;00:41.3;00:31.0;259.6;Matthew Richard BELL;;LMP3;;Eurointernational;Ligier;GF;30.594;41.315;30.952
11;1;54;01:43.9;0;;30.794;0;41.807;0;31.338;0;161.3;10:36.5;10:37.3;00:30.8;00:41.8;00:31.3;259;Matthew Richard BELL;;LMP3;;Eurointernational;Ligier;GF;30.794;41.807;31.338
11;1;55;01:42.9;0;;30.746;0;41.748;0;30.406;0;162.9;12:19.4;12:20.2;00:30.7;00:41.7;00:30.4;260.9;Matthew Richard BELL;;LMP3;;Eurointernational;Ligier;GF;30.746;41.748;30.406
11;1;56;01:43.3;0;;30.219;0;41.755;0;31.357;0;162.2;14:02.7;14:03.5;00:30.2;00:41.8;00:31.4;259.6;Matthew Richard BELL;;LMP3;;Eurointernational;Ligier;GF;30.219;41.755;31.357
11;1;57;01:42.5;0;;30.64;0;41.436;0;30.405;0;163.6;15:45.2;15:46.0;00:30.6;00:41.4;00:30.4;257.8;Matthew Richard BELL;;LMP3;;Eurointernational;Ligier;GF;30.64;41.436;30.405
11;1;58;01:42.9;0;;30.295;0;41.692;0;30.891;0;163;17:28.1;17:28.9;00:30.3;00:41.7;00:30.9;261.5;Matthew Richard BELL;;LMP3;;Eurointernational;Ligier;GF;30.295;41.692;30.891
11;1;59;01:42.5;0;;30.473;0;41.439;0;30.554;0;163.6;19:10.5;19:11.3;00:30.5;00:41.4;00:30.6;259.6;Matthew Richard BELL;;LMP3;;Eurointernational;Ligier;GF;30.473;41.439;30.554
11;1;60;01:43.3;0;;30.523;0;41.493;0;31.278;0;162.3;20:53.8;20:54.6;00:30.5;00:41.5;00:31.3;260.2;Matthew Richard BELL;;LMP3;;Eurointernational;Ligier;GF;30.523;41.493;31.278
11;1;61;01:42.8;0;;30.55;0;41.408;0;30.801;0;163.2;22:36.6;22:37.4;00:30.6;00:41.4;00:30.8;257.8;Matthew Richard BELL;;LMP3;;Eurointernational;Ligier;GF;30.55;41.408;30.801
11;1;62;01:43.9;0;;30.677;0;41.907;0;31.324;0;161.3;24:20.5;24:21.3;00:30.7;00:41.9;00:31.3;260.9;Matthew Richard BELL;;LMP3;;Eurointernational;Ligier;GF;30.677;41.907;31.324
11;1;63;01:42.3;0;;30.15;0;41.571;0;30.557;0;163.9;26:02.8;26:03.6;00:30.1;00:41.6;00:30.6;258.4;Matthew Richard BELL;;LMP3;;Eurointernational;Ligier;GF;30.15;41.571;30.557
11;1;64;01:42.4;0;;30.594;0;41.242;0;30.587;0;163.7;27:45.2;27:46.0;00:30.6;00:41.2;00:30.6;259;Matthew Richard BELL;;LMP3;;Eurointernational;Ligier;GF;30.594;41.242;30.587
11;1;65;01:43.8;0;;30.796;0;41.538;0;31.467;0;161.5;29:29.0;29:29.8;00:30.8;00:41.5;00:31.5;257.8;Matthew Richard BELL;;LMP3;;Eurointernational;Ligier;GF;30.796;41.538;31.467
11;1;66;01:50.4;0;B;30.998;0;41.575;0;37.84;0;151.8;31:19.4;31:20.2;00:31.0;00:41.6;00:37.8;257.1;Matthew Richard BELL;;LMP3;;Eurointernational;Ligier;GF;30.998;41.575;37.84
11;2;67;04:58.3;0;;02:41.5;0;01:19.7;0;57.038;0;56.2;36:17.7;36:18.5;02:41.5;01:19.7;00:57.0;;Douwe DEDECKER;01:46.5;LMP3;;Eurointernational;Ligier;GF;161.518;79.742;57.038
11;2;68;03:10.6;0;;01:13.1;0;01:19.5;0;38.026;0;88;39:28.3;39:29.1;01:13.1;01:19.5;00:38.0;;Douwe DEDECKER;;LMP3;;Eurointernational;Ligier;SF;73.064;79.512;38.026
11;2;69;02:02.3;0;;38.547;0;44.869;0;38.881;0;137.1;41:30.6;41:31.4;00:38.5;00:44.9;00:38.9;182.7;Douwe DEDECKER;;LMP3;;Eurointernational;Ligier;SF;38.547;44.869;38.881
11;2;70;03:12.6;0;;56.095;0;01:15.0;0;01:01.5;0;87.1;44:43.2;44:44.0;00:56.1;01:15.0;01:01.5;;Douwe DEDECKER;;LMP3;;Eurointernational;Ligier;SF;56.095;75.007;61.482
11;2;71;02:53.2;0;;01:05.4;0;01:05.7;0;42.132;0;96.8;47:36.4;47:37.2;01:05.4;01:05.7;00:42.1;122;Douwe DEDECKER;;LMP3;;Eurointernational;Ligier;SF;65.391;65.669;42.132
11;2;72;02:14.2;0;;39.414;0;50.93;0;43.906;0;124.9;49:50.6;49:51.4;00:39.4;00:50.9;00:43.9;217.7;Douwe DEDECKER;;LMP3;;Eurointernational;Ligier;GF;39.414;50.93;43.906
11;2;73;01:42.4;0;;30.545;0;41.407;0;30.48;0;163.7;51:33.1;51:33.9;00:30.5;00:41.4;00:30.5;259;Douwe DEDECKER;;LMP3;;Eurointernational;Ligier;GF;30.545;41.407;30.48
11;2;74;01:40.7;0;;30.188;0;40.707;0;29.804;2;166.5;53:13.8;53:14.6;00:30.2;00:40.7;00:29.8;256.5;Douwe DEDECKER;;LMP3;;Eurointernational;Ligier;GF;30.188;40.707;29.804
11;2;75;01:39.8;0;;29.621;2;40.333;0;29.871;0;167.9;54:53.6;54:54.4;00:29.6;00:40.3;00:29.9;257.1;Douwe DEDECKER;;LMP3;;Eurointernational;Ligier;GF;29.621;40.333;29.871
11;2;76;01:40.0;0;;29.705;0;40.409;0;29.892;0;167.6;56:33.6;56:34.4;00:29.7;00:40.4;00:29.9;256.5;Douwe DEDECKER;;LMP3;;Eurointernational;Ligier;GF;29.705;40.409;29.892
11;2;77;01:40.1;0;;29.745;0;40.46;0;29.897;0;167.5;58:13.7;58:14.5;00:29.7;00:40.5;00:29.9;256.5;Douwe DEDECKER;;LMP3;;Eurointernational;Ligier;GF;29.745;40.46;29.897
11;2;78;01:40.0;0;;29.692;0;40.39;0;29.956;0;167.6;59:53.7;59:54.5;00:29.7;00:40.4;00:30.0;255.9;Douwe DEDECKER;;LMP3;;Eurointernational;Ligier;GF;29.692;40.39;29.956
11;2;79;01:39.8;2;;29.742;0;40.223;2;29.855;0;168;01:33.5;01:34.3;00:29.7;00:40.2;00:29.9;255.3;Douwe DEDECKER;;LMP3;;Eurointernational;Ligier;GF;29.742;40.223;29.855
11;2;80;01:40.2;0;;29.755;0;40.363;0;30.047;0;167.4;03:13.7;03:14.5;00:29.8;00:40.4;00:30.0;256.5;Douwe DEDECKER;;LMP3;;Eurointernational;Ligier;GF;29.755;40.363;30.047
11;2;81;02:54.4;0;;47.278;0;01:18.7;0;48.41;0;96.1;06:08.1;06:08.9;00:47.3;01:18.7;00:48.4;255.9;Douwe DEDECKER;;LMP3;;Eurointernational;Ligier;GF;47.278;78.739;48.41
11;2;82;01:40.9;0;;30.416;0;40.573;0;29.911;0;166.2;07:49.0;07:49.8;00:30.4;00:40.6;00:29.9;251.7;Douwe DEDECKER;;LMP3;;Eurointernational;Ligier;GF;30.416;40.573;29.911
11;2;83;01:40.2;0;;29.766;0;40.368;0;30.032;0;167.4;09:29.2;09:30.0;00:29.8;00:40.4;00:30.0;255.9;Douwe DEDECKER;;LMP3;;Eurointernational;Ligier;GF;29.766;40.368;30.032
11;2;84;01:40.3;0;;29.746;0;40.599;0;29.952;0;167.2;11:09.5;11:10.3;00:29.7;00:40.6;00:30.0;257.1;Douwe DEDECKER;;LMP3;;Eurointernational;Ligier;GF;29.746;40.599;29.952
11;2;85;01:40.7;0;;29.775;0;40.813;0;30.095;0;166.5;12:50.2;12:51.0;00:29.8;00:40.8;00:30.1;257.8;Douwe DEDECKER;;LMP3;;Eurointernational;Ligier;GF;29.775;40.813;30.095
11;2;86;01:41.4;0;;29.926;0;41.222;0;30.273;0;165.3;14:31.6;14:32.4;00:29.9;00:41.2;00:30.3;259;Douwe DEDECKER;;LMP3;;Eurointernational;Ligier;GF;29.926;41.222;30.273
11;2;87;01:42.1;0;;29.767;0;41.23;0;31.123;0;164.2;16:13.7;16:14.5;00:29.8;00:41.2;00:31.1;257.8;Douwe DEDECKER;;LMP3;;Eurointernational;Ligier;GF;29.767;41.23;31.123
11;2;88;01:42.3;0;;30.765;0;41.301;0;30.241;0;163.9;17:56.0;17:56.8;00:30.8;00:41.3;00:30.2;255.9;Douwe DEDECKER;;LMP3;;Eurointernational;Ligier;GF;30.765;41.301;30.241
11;2;89;01:41.5;0;;30.14;0;41.06;0;30.268;0;165.2;19:37.5;19:38.3;00:30.1;00:41.1;00:30.3;259.6;Douwe DEDECKER;;LMP3;;Eurointernational;Ligier;GF;30.14;41.06;30.268
11;2;90;02:03.3;0;;29.924;0;41.871;0;51.492;0;136;21:40.8;21:41.6;00:29.9;00:41.9;00:51.5;259;Douwe DEDECKER;;LMP3;;Eurointernational;Ligier;FCY;29.924;41.871;51.492
11;2;91;02:27.2;0;;01:12.6;0;44.371;0;30.252;0;113.9;24:08.0;24:08.8;01:12.6;00:44.4;00:30.3;;Douwe DEDECKER;;LMP3;;Eurointernational;Ligier;GF;72.553;44.371;30.252
11;2;92;01:41.0;0;;29.991;0;40.811;0;30.206;0;166;25:49.0;25:49.8;00:30.0;00:40.8;00:30.2;256.5;Douwe DEDECKER;;LMP3;;Eurointernational;Ligier;GF;29.991;40.811;30.206
11;2;93;01:41.7;0;;29.905;0;40.928;0;30.908;0;164.8;27:30.7;27:31.5;00:29.9;00:40.9;00:30.9;257.1;Douwe DEDECKER;;LMP3;;Eurointernational;Ligier;GF;29.905;40.928;30.908
11;2;94;01:41.1;0;;30.261;0;40.649;0;30.205;0;165.8;29:11.8;29:12.6;00:30.3;00:40.6;00:30.2;255.3;Douwe DEDECKER;;LMP3;;Eurointernational;Ligier;GF;30.261;40.649;30.205
11;2;95;01:41.1;0;;29.917;0;40.936;0;30.211;0;165.9;30:52.9;30:53.7;00:29.9;00:40.9;00:30.2;256.5;Douwe DEDECKER;;LMP3;;Eurointernational;Ligier;GF;29.917;40.936;30.211
11;2;96;01:40.8;0;;29.896;0;40.67;0;30.245;0;166.3;32:33.7;32:34.5;00:29.9;00:40.7;00:30.2;257.1;Douwe DEDECKER;;LMP3;;Eurointernational;Ligier;GF;29.896;40.67;30.245
11;2;97;01:41.5;0;;30.017;0;41.109;0;30.379;0;165.2;34:15.2;34:16.0;00:30.0;00:41.1;00:30.4;257.1;Douwe DEDECKER;;LMP3;;Eurointernational;Ligier;GF;30.017;41.109;30.379
11;2;98;01:48.2;0;B;30.308;0;41.369;0;36.499;0;155;36:03.4;36:04.2;00:30.3;00:41.4;00:36.5;257.8;Douwe DEDECKER;;LMP3;;Eurointernational;Ligier;GF;30.308;41.369;36.499
11;3;99;03:32.7;0;;02:15.8;0;44.387;0;32.584;0;78.8;39:36.1;39:36.9;02:15.8;00:44.4;00:32.6;183.7;Max VAN DER SNEL;01:44.9;LMP3;;Eurointernational;Ligier;GF;135.751;44.387;32.584
11;3;100;01:44.8;0;;31.355;0;42.271;0;31.128;0;160;41:20.9;41:21.7;00:31.4;00:42.3;00:31.1;254.7;Max VAN DER SNEL;;LMP3;;Eurointernational;Ligier;GF;31.355;42.271;31.128
11;3;101;01:43.3;0;;31.413;0;41.422;0;30.461;0;162.3;43:04.2;43:05.0;00:31.4;00:41.4;00:30.5;252.3;Max VAN DER SNEL;;LMP3;;Eurointernational;Ligier;GF;31.413;41.422;30.461
